source,price,price_per_meter,area,rooms,floor,market_type,furnished,description,date,url,title,street,neighbourhood,district,voivodeship
otodom,679000,28374,23.93,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/40-000-zl-taniej-do-31-03-2025-sprawdz-ID4qYim,40 000 zł taniej do 31.03.2025. Sprawdź!,ul. Hoża,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,620000,13478,46.0,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pok-z-garazem-7-min-do-metra-ID4wHhU,2 Pok. z garażem 7 min do metra,Szamocin,Szamocin,Białołęka,mazowieckie
otodom,525000,11851,44.3,2.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-rozwijajacej-sie-bialolece-ID4uL3c,Przytulne mieszkanie na rozwijającej się Białołęce,Nowodwory,Nowodwory,Białołęka,mazowieckie
otodom,611659,11450,53.42,3.0,2,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apart-3-pok-53-4m2-za-611-659-zl-ID4u8zb,"Apart. 3 pok. 53,4m2 za 611 659 zł",ul. Chełmżyńska,Kawęczyn-Wygoda,Rembertów,mazowieckie
otodom,1445000,18703,77.26,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-klimatyzacja-ogrodek-wilanow-ID4uRk6,Mieszkanie 3 Pokoje Klimatyzacja Ogródek Wilanów,ul. Sarmacka,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1390000,10624,130.84,5.0,0,pierwotny,1,5-pokojowe mieszkanie numer 9B na parterze w Inwestycji Frame Wille Miejskie Dewelopera Artis Development,2025-03-30,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-130m2-ogrodek-bez-prowizji-ID4u9vb,5-pokojowe mieszkanie 130m2 + ogródek Bez Prowizji,ul. Kuropatwy,Mysiadło,Lesznowola,piaseczyński
otodom,1990000,13610,146.22,6.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-dwupoziomowe-przy-bartyckiej-ID4uN7g,Piękne mieszkanie dwupoziomowe przy Bartyckiej,ul. Bartycka,Czerniaków,Mokotów,mazowieckie
otodom,699000,14412,48.5,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowa-cena-mieszkanie-ul-gorczewska-ID4rvl2,Nowa cena !!! mieszkanie ul. Górczewska,ul. Górczewska 90 A,Ulrychów,Wola,mazowieckie
otodom,55731760,12880,43.27,2.0,3,pierwotny,1,2-pokojowe mieszkanie numer A404 na 3. piętrze na osiedlu Apartamenty Stara Miłosna,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-43-m2-iii-pietro-winda-garaz-ID4usLp,"Mieszkanie 43 m2, III piętro, winda, garaż",ul. Gościniec,Stara Miłosna,Wesoła,mazowieckie
otodom,770000,16923,45.5,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-46m-duza-loggia-klima-6-pietro-ID4wHvn,"2-pok mieszkanie 46m² duża loggia, klima, 6.piętro",ul. Posag 7 Panien,Szamoty,Ursus,mazowieckie
otodom,750000,14451,51.9,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-przy-parku-szczesliwickim-ID4w4DU,Bezpośrednio 3 pokoje przy Parku Szczęśliwickim,ul. Władysława Korotyńskiego,Szczęśliwice,Ochota,mazowieckie
otodom,,,74.6,3.0,1,pierwotny,1,3-pokojowe mieszkanie numer 5B na 1. piętrze w Inwestycji Ogrody Bysławska Dewelopera MH Construction,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-74m2-balkon-ID4uhgT,3-pokojowe mieszkanie 74m2 + balkon,ul. Bysławska,Falenica,Wawer,mazowieckie
otodom,897500,18517,48.47,2.0,,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-ogrodek-garaz-48-47m2-ID4wh3T,"Mieszkanie 2 pokojowe, ogródek, garaż, 48,47m2",ul. Janowiecka,Elsnerów,Targówek,mazowieckie
otodom,1150000,18871,60.94,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/pelczynskiego-3-pokoje-z-ogrodkiem-ID4wfgS,"Pełczyńskiego, 3 pokoje z ogródkiem",ul. gen. Tadeusza Pełczyńskiego,Górce,Bemowo,mazowieckie
otodom,629890,17997,35.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/okazja-2-pok-kamienica-nowa-praga-ID4wiVc,OKAZJA - 2-POK - KAMIENICA - NOWA PRAGA,ul. Bertolta Brechta,Nowa Praga,Praga-Północ,mazowieckie
otodom,579000,15237,38.0,2.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/jasne-i-rozkladowe-mieszkanie-na-osiedlu-brodno-ID4tju0,Jasne i rozkładowe mieszkanie na osiedlu Bródno,Bródno,Bródno,Targówek,mazowieckie
otodom,,,66.22,3.0,6,pierwotny,1,3-pokojowe mieszkanie numer ab0603 na 6. piętrze w Inwestycji Rêve Dewelopera Bouygues Immobilier Polska,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-3-balkony-ID4uzSb,3-pokojowe mieszkanie 66m2 + 3 balkony,al. Aleje Jerozolimskie,Raków,Włochy,mazowieckie
otodom,780000,12037,64.8,2.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ciche-rozkladowe-okazja-mokotow-64-80-m2-ID4t7jq,"Ciche, Rozkładowe, Okazja, Mokotów, 64,80 m2",ul. Cypryjska,Stegny,Mokotów,mazowieckie
otodom,779000,19475,40.0,2.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwupokojowe-lux-balkon-pulawska-morskie-oko-ID4wx0k,Dwupokojowe LUX/balkon/Puławska/Morskie Oko.,ul. Puławska,Stary Mokotów,Mokotów,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,1053622,11800,89.29,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer 1A na parterze w Inwestycji Białołęcka 327 Dewelopera MH Construction,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-89m2-ogrodek-bezposrednio-ID4w7B7,4-pokojowe mieszkanie 89m2 + ogródek Bezpośrednio,ul. Białołęcka,Brzeziny,Białołęka,mazowieckie
otodom,1069000,16446,65.0,3.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/zobacz-spacer-nowe-3-pokoje-klima-agd-bez-pcc-ID4uEby,"zobacz spacer, Nowe 3 pokoje, klima, AGD bez PCC",ul. Aluzyjna 2a,Nowodwory,Białołęka,mazowieckie
otodom,874000,20326,43.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pok-os-moderna-11p-widok-z-okna-m2-8min-las-ID4tOGw,2 pok.|oś.Moderna|11p.|widok z okna!|M2 8min!|Las|,ul. Głębocka 5,Bródno-Podgrodzie,Targówek,mazowieckie
otodom,479999,22912,20.95,1.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/aleja-solidarnosci-113-do-wprowadzenia-kawalerka-ID4uGkR,"Aleja Solidarności 113, Do wprowadzenia, Kawalerka",al. Aleja Wilanowska,Śródmieście Północne,Śródmieście,mazowieckie
otodom,1100000,11944,92.1,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-na-bialoleckich-nowodworach-ID4tJVi,3 Pokoje Na Białołęckich Nowodworach,ul. Książkowa,Nowodwory,Białołęka,mazowieckie
otodom,1180000,16033,73.6,3.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/zobacz-spacer-nowe-3-pokoje-meble-i-agd-bez-pcc-ID4uvfI,"zobacz spacer, Nowe 3 pokoje, meble i AGD bez PCC",ul. Pawła Włodkowica 9,Brzeziny,Białołęka,mazowieckie
otodom,,,78.07,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer B4/0/C76 na parterze w budynku B4 w Inwestycji Bemowo Vita Dewelopera DEVELIA,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-78m2-ogrodek-bezposrednio-ID4ulF4,4-pokojowe mieszkanie 78m2 + ogródek Bezpośrednio,ul. Szeligowska,Chrzanów,Bemowo,mazowieckie
otodom,444000,12686,35.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-duzy-balkon-okna-od-poludnia-ID4wpRZ,Kawalerka * duży balkon * okna od południa,Kobiałka,Kobiałka,Białołęka,mazowieckie
otodom,1445000,18703,77.26,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-klimatyzacja-ogrodek-wilanow-ID4uRk6,Mieszkanie 3 Pokoje Klimatyzacja Ogródek Wilanów,ul. Sarmacka,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1990000,13610,146.22,6.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-dwupoziomowe-przy-bartyckiej-ID4uN7g,Piękne mieszkanie dwupoziomowe przy Bartyckiej,ul. Bartycka,Czerniaków,Mokotów,mazowieckie
otodom,1130000,22332,50.6,2.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pok-brak-pcc-loggia-kameralna-inwestycja-ciche-ID4woW5,2-Pok. Brak Pcc! Loggia!Kameralna Inwestycja!Ciche,ul. Szczęsna,Stare Włochy,Włochy,mazowieckie
otodom,1150000,15333,75.0,3.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wysokie-w-kamienicy-3-pokoje-z-oddzielna-kuchnia-ID4wwdr,Wysokie w kamienicy. 3 pokoje z oddzielną kuchnią,ul. Czerniakowska,Ujazdów,Śródmieście,mazowieckie
otodom,750000,14451,51.9,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-przy-parku-szczesliwickim-ID4w4DU,Bezpośrednio 3 pokoje przy Parku Szczęśliwickim,ul. Władysława Korotyńskiego,Szczęśliwice,Ochota,mazowieckie
otodom,,,59.55,3.0,2,pierwotny,1,3-pokojowe mieszkanie numer 179 na 2. piętrze w budynku 3D w Inwestycji Miasteczko Nova Sfera Dewelopera Victoria Dom,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-ID4upbi,3-pokojowe mieszkanie 59m2 + loggia,ul. Marywilska 19,Żerań,Białołęka,mazowieckie
otodom,870000,18125,48.0,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3m-balkon-dwustronne-gotowe-do-wprowadzenia-ID4whEd,3M_balkon_dwustronne_gotowe do wprowadzenia,Saska Kępa,Saska Kępa,Praga-Południe,mazowieckie
otodom,869000,18104,48.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dzien-otwarty-06-04-2025-roi-9-10-booking-ID4r1wr,DZIEŃ OTWARTY 06.04.2025!!! ROI 9-10% booking...,ul. Przasnyska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,780000,12037,64.8,2.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ciche-rozkladowe-okazja-mokotow-64-80-m2-ID4t7jq,"Ciche, Rozkładowe, Okazja, Mokotów, 64,80 m2",ul. Cypryjska,Stegny,Mokotów,mazowieckie
otodom,742875,17500,42.45,2.0,0,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-na-mokotowie-ID4wsZQ,2 Pokojowy Apartament Na Mokotowie,al. Aleja Polski Walczącej,Siekierki,Mokotów,mazowieckie
otodom,2799000,29777,94.0,4.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/premium-apartament-na-mokotowie-2-miejsca-parking-ID4woW4,Premium Apartament Na Mokotowie!2 Miejsca Parking!,Białej Koniczyny,Stegny,Mokotów,mazowieckie
otodom,779000,19475,40.0,2.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwupokojowe-lux-balkon-pulawska-morskie-oko-ID4wx0k,Dwupokojowe LUX/balkon/Puławska/Morskie Oko.,ul. Puławska,Stary Mokotów,Mokotów,mazowieckie
otodom,1080000,16615,65.0,3.0,4,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/zobacz-film-nowe-3-pokoje-klima-agd-bez-pcc-ID4uvha,"zobacz film, Nowe 3 pokoje, klima, AGD bez PCC",ul. Aluzyjna 2,Nowodwory,Białołęka,mazowieckie
otodom,1210000,16263,74.4,3.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/zobacz-spacer-nowe-3-pokoje-meble-agd-bez-pcc-ID4uZjQ,"zobacz spacer, Nowe 3 pokoje meble AGD bez PCC",ul. Marywilska 13B,Żerań,Białołęka,mazowieckie
